Cloud Altitude,Release Mass,Cloud Age,Diffusion Coefficient,Transmitter Frequency,Transmitter Power,Transmitter Gain,Receiver Gain,Distance,Windspeed,Solar Angle,Kp Index,Cloud Radius,Electron Density,Critical Frequency,Received Power,Signal to Noise Ratio,Delay Spread,Doppler Shift,Bit Error Rate
109,0.024100867,3308.388572,1.466425147,271485260.5,51.58761442,4.604036157,5.896168249,268797.1161,48.18257575,69.39148543,7.949595025,139.3054801,9.64149E+13,88371964878,-71.27978739,28.72021261,0.4643516,43.60286377,0
144,0.037888828,509.6417531,3.231397496,45438506.72,17.03092877,7.559379565,1.512380041,505358.8182,0.466275299,75.22062797,1.448319065,81.16292467,7.66397E+14,2.49155E+11,-97.2219786,2.778021405,0.270543082,0.070622844,0.025753901
126,0.014095918,4073.370316,2.348355605,191180270.7,42.16138225,5.655333758,2.598052542,98561.84134,47.90770825,59.30298532,1.937576965,195.6090183,2.03677E+13,40617561726,-71.19245806,28.80754194,0.652030061,30.53002878,0
140,0.015901981,111.7384534,3.018600388,183642575.2,72.62456638,4.612139028,5.234286172,696582.1715,37.00972096,29.72187942,6.03741148,36.73111699,3.47028E+15,5.30182E+11,-55.772112,44.227888,0.122437057,22.65520155,0
144,0.04623209,1347.379879,3.24022825,39632092.42,95.78944275,12.46252718,4.945035082,564250.5626,4.202511613,14.07482986,0.505778889,132.1486791,2.16656E+14,1.32473E+11,-9.897564043,90.10243596,0.440495597,0.555181095,0
115,0.002811215,4809.709383,1.795008687,168650960.8,96.67577015,14.02248861,11.23907229,665051.754,20.76202344,21.35459764,6.063877796,185.8329371,4.73742E+12,19589053615,-15.16374321,84.83625679,0.619443124,11.671784,0
105,0.024281715,3880.350587,1.275129811,194570484.1,60.01505822,13.10569027,1.121734577,311636.0611,35.00227373,75.63726463,2.830105358,140.6833425,9.43121E+13,87402960132,-57.51619924,42.48380076,0.468944475,22.70136447,0
111,0.04564004,394.9560295,1.569837906,81649157.03,64.59600266,7.836469696,12.90676103,314672.8266,47.83427463,62.64875145,3.220685383,49.80027897,3.99638E+15,5.68952E+11,-38.96117454,61.03882546,0.16600093,13.01876067,0
121,0.03051815,4434.259838,2.067769472,103798987.4,26.7149067,13.26246263,12.24348256,811292.5064,8.207069681,41.02161872,3.649944364,191.5100741,4.69893E+13,61693889093,-82.39074875,17.60925125,0.638366914,2.839618409,3.33E-27
140,0.027320354,2662.896621,3.045036915,202893783.5,72.57772973,13.81292348,11.4898746,732634.1973,6.386664096,2.646456946,3.146288053,180.0957358,5.05815E+13,64008624481,-41.66677974,58.33322026,0.600319119,4.319381475,0
143,0.012487209,4572.781564,3.151826458,156441255.9,16.35929134,6.138575956,4.640585437,600742.2186,23.61735266,23.95839334,7.570886592,240.105093,9.75612E+12,28111311777,-108.4265252,-8.426525222,0.80035031,12.31576104,0.295969062
100,0.017163774,3244.394042,1.017380326,261663687.5,35.62171172,4.251687893,12.34322678,646736.302,48.40494469,65.60077438,8.514616117,114.9048766,1.22353E+14,99551816442,-88.45697653,11.54302347,0.383016255,42.21938774,4.61E-08
125,0.042602421,3682.21654,2.276868256,122443076.8,70.15270126,1.473978087,2.742031204,139341.9705,48.56896076,46.11485116,4.932103278,183.1275179,7.50221E+13,77953784787,-46.3758021,53.6241979,0.61042506,19.82310998,0
120,0.027960907,5364.914925,2.043527508,101998107.8,37.92791184,7.186378816,1.866138088,863362.7392,11.39573705,39.1979245,5.23690649,209.4120457,3.29278E+13,51644445125,-88.01946859,11.98053141,0.698040152,3.87447872,9.69E-09
111,0.02573711,1255.379612,1.555269526,295913803.9,14.48621867,14.19445381,0.674345002,781411.6814,15.9673574,28.23114607,0.634347972,88.37315554,4.03287E+14,1.80738E+11,-114.030074,-14.030074,0.294577185,15.74987155,0.3892795
105,0.004978986,3369.682158,1.299663418,276006657.9,84.86833684,8.413612921,14.08965545,610966.9571,45.40159928,54.62386475,6.418727355,132.3548659,2.3224E+13,43372159920,-33.27132942,66.72867058,0.441182886,41.77047894,0
116,0.000801408,2486.275185,1.844037929,37828041.15,37.92970064,10.01343153,4.620163466,922665.3745,36.74207454,86.97468468,5.256889857,135.4220919,3.4898E+12,16812914022,-74.39805488,25.60194512,0.451406973,4.632935692,2.61E-160
147,0.048184259,214.0010938,3.35727426,238096726.1,15.67947024,1.693257277,13.7642682,210206.0123,48.61582143,81.1011279,0.453550714,53.6082219,3.38242E+15,5.23427E+11,-98.95516443,1.04483557,0.178694073,38.5842264,0.055357724
116,0.018849308,79.12699347,1.80800733,59790388.93,16.73093481,2.152794962,4.089203423,702324.5167,44.65741815,2.744814428,1.785831004,23.92172103,1.49E+16,1.09827E+12,-105.59464,-5.594639959,0.07973907,8.900281333,0.228847418
125,0.030160653,644.7150916,2.296976554,37421002.6,32.65829189,6.967098929,13.61348939,964832.6888,10.75480252,43.28584403,1.817490784,76.96480883,7.15451E+14,2.40731E+11,-74.01665735,25.98334265,0.256549363,1.34151831,8.26E-175
135,0.003985754,3505.446307,2.757547397,103897789.3,26.02143525,14.26897198,13.55893579,344508.5163,37.98634297,29.65223682,1.538711567,196.6360531,5.6694E+12,21429448027,-73.33097136,26.66902864,0.65545351,13.15565686,2.66E-204
118,0.034155714,3063.113512,1.909074006,102723387.3,79.6870106,5.411769624,13.85514068,64527.69836,2.428261578,45.95441961,5.927813592,152.9406471,1.03255E+14,91452963148,-13.57857823,86.42142177,0.509802157,0.831464182,0
148,0.046628335,2988.966201,3.429455207,251216065.8,38.9515642,13.16226062,7.442301589,748124.0936,40.89163894,54.55923209,8.355956538,202.4897597,6.07375E+13,70140820016,-82.02848362,17.97151638,0.674965866,34.2421222,2.12E-29
148,0.028783263,172.9946609,3.406118237,221880156.4,82.42262065,1.804328901,12.9891943,56631.30823,30.07783812,18.00252612,6.866777928,48.54854352,2.72037E+15,4.69414E+11,-20.8715463,79.1284537,0.161828478,22.24558476,0
112,0.006305766,2534.766877,1.62945574,295034545.4,25.6461398,9.255258104,14.26148844,878906.9667,47.80504813,70.34112626,4.296361367,128.5346714,3.21139E+13,51002207349,-95.21761819,4.782381809,0.428448905,47.01380214,0.007090578
124,0.029086076,4993.038594,2.243121265,222108483.1,54.35912616,9.009194654,4.869254128,103486.1895,48.00162277,42.75612451,3.636461682,211.6600203,3.3173E+13,51836396186,-55.0955649,44.9044351,0.705533401,35.53855873,0
115,0.038317361,2147.598502,1.752195775,142928999.4,71.92334202,12.89812125,6.283116085,670126.4934,2.540755451,89.28054494,3.478122948,122.6868049,2.24397E+14,1.34819E+11,-44.62515247,55.37484753,0.408956016,1.210492114,0
114,0.020320827,3374.956414,1.712101236,218710468.5,68.67917685,0.049750566,10.78860281,408324.9372,8.026074278,2.261464717,5.411222619,152.0298267,6.25419E+13,71175080572,-55.60416827,44.39583173,0.506766089,5.851288217,0
101,0.043991887,4211.24103,1.092217368,299853948.1,64.10164689,2.848975008,4.505397326,243173.621,24.21035237,17.07472586,3.232985931,135.6405632,1.90643E+14,1.24266E+11,-61.90469444,38.09530556,0.452135211,24.19856581,0
130,0.032434148,4233.412582,2.523910835,221738308.3,93.23394417,3.295314381,11.30713963,903345.4799,43.97467625,62.06668205,2.035097741,206.7341857,3.96992E+13,56706556898,-34.30168292,65.69831708,0.689113952,32.50290106,0
125,0.044962446,2804.593165,2.256697558,235653966.1,30.56726329,14.24949132,1.108382178,758933.5593,40.72225711,62.56617719,5.425586159,159.1115149,1.20715E+14,98883317529,-95.22862242,4.771377578,0.530371716,31.98787133,0.007152015
102,0.031175266,4633.082553,1.128696878,283358554.1,54.4347284,2.305404844,7.852475764,373418.5378,48.21850132,52.3969402,3.516348721,144.6284317,1.11446E+14,95011253094,-72.00222403,27.99777597,0.482094772,45.54374938,1.48E-276
113,0.006564399,2114.050326,1.696616161,60685840.55,89.55932951,0.554435253,1.834702261,319945.4382,30.90420586,87.47640258,0.127123462,119.7786617,4.13116E+13,57846723924,-29.91898786,70.08101214,0.399262206,6.251492363,0
145,0.015484586,4799.054667,3.270664715,220291759.2,17.0104389,8.016922421,4.399852147,749211.6795,12.82817598,37.37835078,0.200080022,250.5681445,1.06448E+13,29363747977,-111.0290313,-11.02903133,0.835227148,9.419804846,0.345591717
111,0.010089747,1297.986471,1.598904727,259717608.7,15.02994414,7.928376937,3.879380887,844742.2245,1.255331975,37.53331309,2.4672295,91.11216613,1.44267E+14,1.081E+11,-116.090999,-16.090999,0.30370722,1.086772729,0.412234093
107,0.045441325,1513.888381,1.36223718,287682222.1,30.99720588,12.66070448,12.5839811,730057.9411,11.14632454,81.94287269,4.611799796,90.82455703,6.55929E+14,2.305E+11,-86.30770461,13.69229539,0.302748523,10.6886647,3.93E-12
124,0.038020003,287.7982501,2.223631901,86961708.22,66.97190976,14.23289475,2.902758831,657989.7638,33.7636599,48.45976038,3.188155569,50.59475743,3.17476E+15,5.07105E+11,-47.14756965,52.85243035,0.168649191,9.787151802,0
149,0.033819918,4296.346335,3.464126135,166060832.1,33.38916638,8.078181632,12.1267188,266528.4889,46.31374117,31.83548954,0.216496371,243.992505,2.51802E+13,45161881795,-75.43033912,24.56966088,0.81330835,25.63632798,6.94E-127
112,0.015048316,2252.68122,1.605138179,213749808.9,27.12158954,13.94991274,11.90940519,860163.7841,16.04518337,64.70441873,2.008365874,120.2641199,9.35612E+13,87054317595,-88.4130193,11.5869807,0.4008804,11.43218293,3.97E-08
133,0.009202239,1238.000599,2.680338869,96816286.97,51.29220838,10.87738727,7.483245833,762178.8843,43.78521651,55.77035564,0.867773778,115.2086997,6.50809E+13,72605465256,-63.81145423,36.18854577,0.384028999,14.13040696,0
138,0.037822554,1252.435709,2.904049038,192127673.1,65.22382619,3.96838692,3.507648834,541410.5753,19.74491242,27.57690453,8.537688012,120.6173241,2.33098E+14,1.37408E+11,-63.7466602,36.2533398,0.402057747,12.64514693,0
111,0.023707897,4867.658283,1.59409386,99546271.27,32.37019363,13.92631066,3.403445099,536008.3742,15.41356247,26.81359183,2.815506681,176.1760958,4.68887E+13,61627780488,-80.94817104,19.05182896,0.587253653,5.114542236,3.83E-37
136,0.011289478,4503.315726,2.820540872,120033395.5,37.06220681,10.01164764,6.973869707,590714.3764,25.44221214,35.60515178,0.132897344,225.4044016,1.06611E+13,29386226052,-79.07005749,20.92994251,0.751348005,10.17971704,4.01E-56
118,0.030831099,2989.51325,1.919457832,149210048.1,65.22033743,6.211438991,0.132135111,836862.5745,22.11367462,6.445805909,5.945069268,151.5024042,9.58841E+13,88128361472,-66.46932179,33.53067821,0.505008014,10.99860818,0
131,0.002016693,3327.382211,2.580764576,172881326.7,95.11645798,10.20363127,7.970261319,755146.5714,45.68999343,84.83552122,2.092031465,185.3341862,3.42601E+12,16658543626,-25.12942526,74.87057474,0.617780621,26.32982226,0
131,0.016308513,2561.883755,2.583824277,151328785.3,70.72675547,6.019692416,14.29169289,863432.7442,23.41284737,16.47180362,5.100626295,162.7200964,4.09361E+13,57583209773,-47.38904944,52.61095056,0.542400321,11.81012585,0
126,0.02342785,2115.607665,2.33943671,163162790.3,80.46137292,1.71275652,2.320603228,531918.6331,13.86676936,17.44418721,1.356709091,140.7029529,9.09575E+13,85834499200,-50.37878288,49.62121712,0.469009843,7.541802607,0
104,0.007397917,4943.659682,1.225724425,110618964.2,43.01290853,10.78468121,8.600184322,643416.6061,42.12827888,58.23345645,8.856119116,155.6864082,2.12018E+13,41440897297,-70.752852,29.247148,0.518954694,15.53395524,0
141,0.049232724,679.1829863,3.088256239,72920575.39,34.50289234,12.36131418,14.42668033,861843.2166,49.93747558,65.18223426,8.732332679,91.59674874,6.92835E+14,2.36896E+11,-70.77886923,29.22113077,0.305322496,12.13823151,0
116,0.010454868,2260.194218,1.801950162,42784493.88,50.88409689,10.93209299,12.90783209,270704.0572,32.40857096,66.31519136,5.903850165,127.6363167,5.43766E+13,66366416407,-42.65579031,57.34420969,0.425454389,4.621947686,0
109,0.006517657,1861.289741,1.466296276,82914255.07,82.64195458,3.436720016,12.75570175,471819.6462,12.52306845,33.75675212,6.364823596,104.4835339,6.17965E+13,70749672638,-29.11791713,70.88208287,0.348278446,3.461136305,0
102,0.010176744,2690.515739,1.101937854,187124783.2,51.06696776,14.3495252,12.32774896,639619.6251,11.94075385,78.59960576,3.832910022,108.8996077,8.52208E+13,83083622931,-59.92100889,40.07899111,0.362998692,7.448036585,0
129,0.038453057,2471.754491,2.477232358,242251170.9,86.20528679,0.378818425,4.635354091,919388.9445,2.885334811,48.95991556,8.659614109,156.5006097,1.08492E+14,93743651018,-51.84003293,48.15996707,0.521668699,2.329919121,0
133,0.021275283,2802.484581,2.693910905,75696851.31,98.98947826,4.990279461,13.35925247,65044.21049,3.864651926,39.47287969,3.813656583,173.7773722,4.38441E+13,59593420627,7.389091962,107.389092,0.579257907,0.975139941,0
100,0.028270797,756.422558,1.041469572,59309946.6,16.48239992,3.901386518,14.12010527,251944.5003,45.74915476,72.93478148,2.155211977,56.13523236,1.72841E+15,3.74168E+11,-85.08894561,14.91105439,0.187117441,9.044599752,1.75E-15
125,0.001050458,2771.450967,2.280232646,232308397.3,14.08691405,0.721893414,7.436886349,272727.9824,4.824355352,21.92051243,1.038407486,158.9912321,2.82667E+12,15131432104,-109.8943874,-9.894387354,0.529970774,3.735794201,0.325387969
111,0.001721565,1309.819176,1.566239438,112392749.2,23.46307326,6.085945395,5.318565709,360282.0462,24.21719241,77.41668991,1.873127703,90.58676394,2.50464E+13,45041736822,-93.38422294,6.61577706,0.30195588,9.072789448,0.001226694
132,0.022291277,996.2049532,2.612931976,286904848.6,44.59327082,9.346722602,6.213435234,317697.2894,34.90608898,48.49464551,5.149921535,102.0395174,2.26906E+14,1.35571E+11,-75.14578829,24.85421171,0.340131725,33.38242058,2.54E-135
108,0.040832762,351.0399472,1.435916073,222865852.1,21.79379882,13.23829295,5.013096627,610631.8463,42.51773914,81.00523419,2.205825461,44.90273499,4.8776E+15,6.28558E+11,-98.73546021,1.264539794,0.149675783,31.58584054,0.05093608
134,0.044261944,4118.561165,2.727344345,118224132.8,88.35980299,14.84534574,3.18627663,891339.251,8.563547513,18.1451278,5.888244856,211.9691912,5.02607E+13,63805278460,-30.16774701,69.83225299,0.706563971,3.374726593,0
119,0.004335328,2308.758931,1.966838366,108176541.9,12.08316259,12.1213438,9.276727054,655128.949,21.88893396,84.24567684,3.439660679,134.7732265,1.91526E+13,39387284652,-99.63215325,0.367846748,0.449244088,7.892897271,0.070053633
146,0.026918155,3384.249246,3.341824972,171398564.3,38.42134447,7.030207781,8.438953294,279450.231,12.57400975,61.90890678,7.981856149,212.6929114,3.02554E+13,49504377299,-75.81991651,24.18008349,0.708976371,7.183890729,3.41E-116
106,0.045661484,3929.276461,1.34380236,51369060.44,26.62251665,10.85556639,6.938776066,870565.2076,12.7911545,55.64956741,5.026302607,145.32957,1.60881E+14,1.14155E+11,-84.69738847,15.30261153,0.4844319,2.190231962,9.00E-17
117,0.019398638,3668.630676,1.852665878,61772658.41,93.83853971,12.65435683,1.4376808,650443.4997,15.19196537,37.98607675,5.603436478,164.8847703,4.68E+13,61569451023,-20.25372905,79.74627095,0.549615901,3.128160292,0
105,0.041478292,2541.233382,1.283683803,77481627.96,70.25329044,6.979607946,11.95339447,258014.0187,29.35581072,86.06835,5.009038227,114.230296,3.00949E+14,1.56131E+11,-32.93473695,67.06526305,0.380767653,7.581786682,0
146,0.006684783,2095.264158,3.311734046,239175370.2,92.08272308,11.77581651,2.624003441,393583.2103,0.828873584,39.95276655,7.970118968,166.6008121,1.56341E+13,35585941243,-29.09670634,70.90329366,0.55533604,0.660820488,0
143,0.046769724,2030.807552,3.193348383,168741487,97.50958393,7.239786275,1.718430651,800466.5664,20.43831432,44.86886572,0.570776111,161.0599393,1.21065E+14,99026536475,-32.24768953,67.75231047,0.536866464,11.49597183,0
112,0.037571166,3456.623455,1.644854069,32853123.15,54.73884193,5.797439863,9.346070932,751984.6224,9.341506762,70.33482977,0.606138364,150.8063812,1.18471E+14,97959878641,-54.0775487,45.9224513,0.502687937,1.02299224,0
132,0.04706672,2672.394722,2.649960115,211849462.4,31.08871972,7.891362567,5.979665419,597753.251,48.35592543,25.63581867,6.315662204,168.3061428,1.06765E+14,92994549597,-93.19542755,6.804572448,0.561020476,34.14725602,0.000982104
140,0.033830862,4585.465007,3.043055501,144396348.2,27.43559076,10.13782106,0.89712713,187529.1276,29.13645796,26.23457815,6.911675118,236.2526149,2.77459E+13,47406956432,-86.28614891,13.71385109,0.787508716,14.02399377,3.49E-12
127,0.018170197,4723.516013,2.388002029,167930138.5,30.06269755,10.90323084,5.333525324,813124.8324,43.40477344,69.77679189,3.902304765,212.4124839,2.05039E+13,40753061284,-92.51045269,7.489547308,0.708041613,24.29656539,0.000404648
126,0.046909059,921.8554809,2.324126446,87811385.72,73.77339769,5.351044033,11.57670528,342165.4021,9.784499338,11.57218103,3.170746872,92.5744825,6.39438E+14,2.27584E+11,-34.95878049,65.04121951,0.308581608,2.863968152,0
112,0.013778339,736.5254847,1.604630727,178981201.7,13.64011553,8.569803773,9.228738078,783018.042,40.50078497,74.06680683,2.501505596,68.75613207,4.58436E+14,1.927E+11,-107.5971154,-7.597115389,0.229187107,24.16293054,0.277683105
104,0.016608626,3404.5346,1.23275692,294371374.7,14.62249657,13.64806311,5.441790345,665188.0475,20.73912307,56.26575075,2.109553973,129.5679526,8.25766E+13,81784488212,-108.2286392,-8.22863923,0.431893175,20.35001389,0.291714884
144,0.035040421,1627.317814,3.243039395,49830066.57,64.73286481,14.6446935,2.877071875,300961.7676,8.884734442,48.51753898,8.207627307,145.2921991,1.23554E+14,1.0004E+11,-37.36961473,62.63038527,0.48430733,1.475756362,0
145,0.038265815,101.2633106,3.251045143,106657697.9,67.78514321,3.408721368,9.476934312,251750.7667,38.06226012,20.6198444,2.656255917,36.28837798,8.66013E+15,8.37538E+11,-44.01265026,55.98734974,0.12096126,13.53211014,0
131,0.046470174,4798.781772,2.582753643,95609350.07,69.87366319,2.892467486,13.31332951,174364.4271,38.10055488,70.77313524,5.832709162,222.6573251,4.55281E+13,60727045140,-34.46389387,65.53610613,0.742191084,12.1425643,0
116,0.01024012,1226.037242,1.847574478,97108313.9,43.46924541,10.1502845,9.69409077,279848.9248,49.79439534,72.44577806,7.083853023,95.18813198,1.28402E+14,1.01983E+11,-61.47416944,38.52583056,0.317293773,16.11816591,0
117,0.039899902,5018.186238,1.873023937,132250716.5,82.53503998,6.220258287,12.19355782,199937.5713,39.04686309,43.46476811,0.197699206,193.8987668,5.91919E+13,69242672756,-23.60118183,76.39881817,0.646329223,17.21325207,0
136,0.036927303,3874.4286,2.814889197,250889641.9,58.0262129,0.363335076,7.822917578,636198.6854,7.263362396,35.02520774,0.304867349,208.864427,4.38299E+13,59583711938,-73.95323343,26.04676657,0.696214757,6.074341302,2.40E-177
144,0.003189728,4118.566192,3.24277565,276471846.3,19.4919067,5.20292806,10.7695666,618843.963,16.12723709,22.15456538,2.998236642,231.1327425,2.79373E+12,15043021789,-105.3044291,-5.304429066,0.770442475,14.86242338,0.221279141
144,0.019361157,1088.690616,3.217716061,84598073.61,81.73893764,12.10117115,13.44340161,606863.4571,22.58634586,67.88106154,6.264141699,118.3739377,1.26235E+14,1.01119E+11,-23.02970782,76.97029218,0.394579792,6.3692045,0
